"AGS","Name","Wahlberechtigte","Wähler","Gültige","CDU","SPD","FDP","DIE.LINKE","GRÜNE","CSU","PIRATEN","NPD","Tierschutzpartei","REP","ÖDP","FAMILIE","Bündnis.21.RRP","RENTNER","BP","PBC","BüSo","DIE.VIOLETTEN","MLPD","Volksabstimmung","PSG","AfD","BIG","pro.Deutschland","DIE.RECHTE","DIE.FRAUEN","FREIE.WÄHLER","Partei.der.Nichtwähler","PARTEI.DER.VERNUNFT","Die.PARTEI","CDU_rel","SPD_rel","FDP_rel","DIE.LINKE_rel","GRÜNE_rel","CSU_rel","PIRATEN_rel","NPD_rel","Tierschutzpartei_rel","REP_rel","ÖDP_rel","FAMILIE_rel","Bündnis.21.RRP_rel","RENTNER_rel","BP_rel","PBC_rel","BüSo_rel","DIE.VIOLETTEN_rel","MLPD_rel","Volksabstimmung_rel","PSG_rel","AfD_rel","BIG_rel","pro.Deutschland_rel","DIE.RECHTE_rel","DIE.FRAUEN_rel","FREIE.WÄHLER_rel","Partei.der.Nichtwähler_rel","PARTEI.DER.VERNUNFT_rel","Die.PARTEI_rel","Wahlbeteiligung","ost_west"
"01051092","Rehm-Flehde-Bargen",423,254,252,105,86,12,18,11,0,3,1,5,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,41.667,34.127,4.762,7.143,4.365,0,1.19,0.397,1.984,0,0,0,0,0.794,0,0,0,0,0,0,0,3.571,0,0,0,0,0,0,0,0,60,"West"
"01051093","Reinsbüttel",333,210,205,83,74,14,6,7,0,8,0,4,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,1,0,0,0,40.488,36.098,6.829,2.927,3.415,0,3.902,0,1.951,0,0,0,0,0,0,0,0,0,0.488,0,0,3.415,0,0,0,0,0.488,0,0,0,63.1,"West"
"01051096","Sankt Annen",261,169,168,85,51,5,1,15,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,50.595,30.357,2.976,0.595,8.929,0,2.976,0,1.786,0,0,0,0,0,0,0,0,0,0,0,0,1.786,0,0,0,0,0,0,0,0,64.8,"West"
"01051097","Sankt Michaelisdonn",2867,1624,1602,704,517,101,63,80,0,21,10,8,0,0,0,0,5,0,0,0,0,1,0,0,75,0,0,0,0,17,0,0,0,43.945,32.272,6.305,3.933,4.994,0,1.311,0.624,0.499,0,0,0,0,0.312,0,0,0,0,0.062,0,0,4.682,0,0,0,0,1.061,0,0,0,56.6,"West"
"01051098","Sarzbüttel",557,356,346,139,102,17,25,23,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,0,0,0,0,4,0,0,0,40.173,29.48,4.913,7.225,6.647,0,2.312,0,0,0,0,0,0,0.289,0,0,0,0,0,0,0,7.803,0,0,0,0,1.156,0,0,0,63.9,"West"
"01051099","Schafstedt",1068,677,664,332,139,57,29,47,0,21,8,4,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,3,0,0,0,50,20.934,8.584,4.367,7.078,0,3.163,1.205,0.602,0,0,0,0,0,0,0,0,0,0,0,0,3.614,0,0,0,0,0.452,0,0,0,63.4,"West"
"01051100","Schalkholz",488,304,300,165,64,22,10,15,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,55,21.333,7.333,3.333,5,0,1,1.333,1.333,0,0,0,0,0,0,0,0,0,0,0,0,3.667,0,0,0,0,0.667,0,0,0,62.3,"West"
"01051102","Schlichting",189,114,111,66,29,3,0,6,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,59.459,26.126,2.703,0,5.405,0,2.703,0,0.901,0,0,0,0,0,0,0,0,0,0,0,0,1.802,0,0,0,0,0.901,0,0,0,60.3,"West"
"01051103","Schmedeswurth",161,107,104,53,29,6,0,5,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,50.962,27.885,5.769,0,4.808,0,0.962,0.962,0,0,0,0,0,1.923,0,0,0,0,0,0,0,5.769,0,0,0,0,0.962,0,0,0,66.5,"West"
"01051104","Schrum",56,44,44,27,8,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,61.364,18.182,4.545,2.273,9.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.273,0,0,0,0,2.273,0,0,0,78.6,"West"
"01051105","Schülp",346,225,221,98,76,20,5,5,0,2,2,2,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,44.344,34.389,9.05,2.262,2.262,0,0.905,0.905,0.905,0,0,0,0,1.81,0,0,0,0,0,0,0,2.715,0,0,0,0,0.452,0,0,0,65,"West"
"01051107","Stelle-Wittenwurth",395,189,181,98,52,9,7,5,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,54.144,28.729,4.972,3.867,2.762,0,1.105,0.552,1.657,0,0,0,0,0,0,0,0,0,0,0,0,2.21,0,0,0,0,0,0,0,0,47.8,"West"
"01051108","Strübbel",75,61,58,28,15,5,3,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,48.276,25.862,8.621,5.172,1.724,0,5.172,0,1.724,0,0,0,0,0,0,0,0,0,0,0,0,3.448,0,0,0,0,0,0,0,0,81.3,"West"
"01051109","Süderdeich",375,203,201,72,71,14,11,13,0,7,0,2,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,35.821,35.323,6.965,5.473,6.468,0,3.483,0,0.995,0,0,0,0,0.995,0,0,0,0,0,0,0,4.478,0,0,0,0,0,0,0,0,54.1,"West"
"01051110","Süderhastedt",642,431,427,222,114,21,19,17,0,6,2,1,0,0,0,0,1,0,0,0,0,0,0,0,19,0,0,0,0,5,0,0,0,51.991,26.698,4.918,4.45,3.981,0,1.405,0.468,0.234,0,0,0,0,0.234,0,0,0,0,0,0,0,4.45,0,0,0,0,1.171,0,0,0,67.1,"West"
"01051113","Wöhrden",1048,662,657,316,202,29,30,34,0,8,6,5,0,0,0,0,4,0,0,0,0,0,0,0,20,0,0,0,0,3,0,0,0,48.097,30.746,4.414,4.566,5.175,0,1.218,0.913,0.761,0,0,0,0,0.609,0,0,0,0,0,0,0,3.044,0,0,0,0,0.457,0,0,0,63.2,"West"
"01051114","Tellingstedt",2053,1336,1313,690,331,85,45,71,0,18,5,7,0,0,0,0,3,0,0,0,0,0,0,0,54,0,0,0,0,4,0,0,0,52.551,25.209,6.474,3.427,5.407,0,1.371,0.381,0.533,0,0,0,0,0.228,0,0,0,0,0,0,0,4.113,0,0,0,0,0.305,0,0,0,65.1,"West"
"01051117","Tielenhemme",124,87,86,47,14,1,3,8,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,54.651,16.279,1.163,3.488,9.302,0,2.326,0,3.488,0,0,0,0,0,0,0,0,0,0,0,0,6.977,0,0,0,0,2.326,0,0,0,70.2,"West"
"01051118","Trennewurth",215,139,133,57,36,8,5,13,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,42.857,27.068,6.015,3.759,9.774,0,3.008,1.504,1.504,0,0,0,0,0,0,0,0,0,0,0,0,4.511,0,0,0,0,0,0,0,0,64.7,"West"
"01051119","Volsemenhusen",267,153,151,84,33,7,7,12,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,55.629,21.854,4.636,4.636,7.947,0,1.325,0,0,0,0,0,0,0.662,0,0,0,0,0,0,0,1.987,0,0,0,0,1.325,0,0,0,57.3,"West"
"01051120","Wallen",27,20,20,5,1,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,10,25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.1,"West"
"01051121","Warwerort",205,133,131,61,40,8,6,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,46.565,30.534,6.107,4.58,6.107,0,0,1.527,0,0,0,0,0,0,0,0,0,0,0,0,0,3.817,0,0,0,0,0.763,0,0,0,64.9,"West"
"01051122","Weddingstedt",1886,1174,1161,523,350,72,39,82,0,19,11,13,0,0,0,0,5,0,0,0,0,0,0,0,43,0,0,0,0,4,0,0,0,45.047,30.146,6.202,3.359,7.063,0,1.637,0.947,1.12,0,0,0,0,0.431,0,0,0,0,0,0,0,3.704,0,0,0,0,0.345,0,0,0,62.2,"West"
"01051125","Welmbüttel",348,207,204,102,45,14,14,13,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,50,22.059,6.863,6.863,6.373,0,1.961,0.49,0.98,0,0,0,0,0,0,0,0,0,0,0,0,4.412,0,0,0,0,0,0,0,0,59.5,"West"
"01051126","Wennbüttel",63,48,48,25,14,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.083,29.167,10.417,2.083,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.2,"West"
"01051127","Wesselburen",2383,1299,1283,524,422,104,69,50,0,21,8,4,0,0,0,0,8,0,0,0,0,0,0,0,65,0,0,0,0,8,0,0,0,40.842,32.892,8.106,5.378,3.897,0,1.637,0.624,0.312,0,0,0,0,0.624,0,0,0,0,0,0,0,5.066,0,0,0,0,0.624,0,0,0,54.5,"West"
"01051128","Wesselburener Deichhausen",111,76,73,30,17,5,10,6,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,41.096,23.288,6.849,13.699,8.219,0,1.37,1.37,1.37,0,0,0,0,0,0,0,0,0,0,0,0,2.74,0,0,0,0,0,0,0,0,68.5,"West"
"01051129","Wesselburenerkoog",134,82,82,39,22,8,1,3,0,3,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,47.561,26.829,9.756,1.22,3.659,0,3.659,0,1.22,0,0,0,0,1.22,0,0,0,0,2.439,0,0,1.22,0,0,0,0,1.22,0,0,0,61.2,"West"
"01051130","Wesseln",1161,776,773,317,274,37,37,48,0,13,8,3,0,0,0,0,4,0,0,0,0,0,0,0,26,0,0,0,0,6,0,0,0,41.009,35.446,4.787,4.787,6.21,0,1.682,1.035,0.388,0,0,0,0,0.517,0,0,0,0,0,0,0,3.364,0,0,0,0,0.776,0,0,0,66.8,"West"
"01051131","Westerborstel",85,67,67,35,13,6,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.239,19.403,8.955,5.97,13.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.8,"West"
"01051132","Westerdeichstrich",731,421,413,177,118,28,14,32,0,10,8,2,0,0,0,0,4,0,0,0,0,0,0,0,18,0,0,0,0,2,0,0,0,42.857,28.571,6.78,3.39,7.748,0,2.421,1.937,0.484,0,0,0,0,0.969,0,0,0,0,0,0,0,4.358,0,0,0,0,0.484,0,0,0,57.6,"West"
"01051133","Wiemerstedt",138,112,111,70,14,8,4,8,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,63.063,12.613,7.207,3.604,7.207,0,1.802,1.802,0,0,0,0,0,0,0,0,0,0,0,0,0,1.802,0,0,0,0,0.901,0,0,0,81.2,"West"
"01051134","Windbergen",637,419,416,206,112,21,20,22,0,11,1,6,0,0,0,0,3,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,49.519,26.923,5.048,4.808,5.288,0,2.644,0.24,1.442,0,0,0,0,0.721,0,0,0,0,0,0,0,3.125,0,0,0,0,0.24,0,0,0,65.8,"West"
"01051135","Wolmersdorf",269,186,182,80,39,12,7,26,0,3,1,2,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,43.956,21.429,6.593,3.846,14.286,0,1.648,0.549,1.099,0,0,0,0,1.099,0,0,0,0,0,0,0,4.945,0,0,0,0,0.549,0,0,0,69.1,"West"
"01051136","Wrohm",574,409,403,223,91,26,14,25,0,5,5,1,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,55.335,22.581,6.452,3.474,6.203,0,1.241,1.241,0.248,0,0,0,0,0.496,0,0,0,0,0,0,0,1.985,0,0,0,0,0.744,0,0,0,71.3,"West"
"01051137","Nordermeldorf",458,289,284,166,56,9,12,14,0,5,2,1,0,0,0,0,1,0,0,0,0,0,0,0,17,0,0,0,0,1,0,0,0,58.451,19.718,3.169,4.225,4.93,0,1.761,0.704,0.352,0,0,0,0,0.352,0,0,0,0,0,0,0,5.986,0,0,0,0,0.352,0,0,0,63.1,"West"
"01051138","Tensbüttel-Röst",513,330,321,166,63,22,9,23,0,9,4,1,0,0,0,0,3,0,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,51.713,19.626,6.854,2.804,7.165,0,2.804,1.246,0.312,0,0,0,0,0.935,0,0,0,0,0,0,0,6.231,0,0,0,0,0.312,0,0,0,64.3,"West"
"01051139","Süderdorf",299,209,204,143,22,15,3,10,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,70.098,10.784,7.353,1.471,4.902,0,1.961,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,1.961,0,0,0,0,0.49,0,0,0,69.9,"West"
"01051140","Oesterwurth",215,150,149,66,30,10,8,15,0,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,44.295,20.134,6.711,5.369,10.067,0,3.356,2.013,0,0,0,0,0,0.671,0,0,0,0,0,0,0,6.04,0,0,0,0,1.342,0,0,0,69.8,"West"
"01051141","Süderheistedt",465,309,300,154,72,22,11,17,0,4,1,3,0,0,0,0,2,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,51.333,24,7.333,3.667,5.667,0,1.333,0.333,1,0,0,0,0,0.667,0,0,0,0,0,0,0,4.333,0,0,0,0,0.333,0,0,0,66.5,"West"
"01053001","Albsfelde",60,40,40,20,7,4,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,50,17.5,10,0,15,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,66.7,"West"
"01053002","Alt Mölln",691,460,457,192,118,25,20,35,0,15,6,4,0,0,0,0,1,0,0,0,0,0,0,0,38,0,0,0,0,3,0,0,0,42.013,25.821,5.47,4.376,7.659,0,3.282,1.313,0.875,0,0,0,0,0.219,0,0,0,0,0,0,0,8.315,0,0,0,0,0.656,0,0,0,66.6,"West"
"01053003","Aumühle",2514,1489,1480,643,323,143,68,183,0,14,3,14,0,0,0,0,2,0,0,0,0,1,0,0,83,0,0,0,0,3,0,0,0,43.446,21.824,9.662,4.595,12.365,0,0.946,0.203,0.946,0,0,0,0,0.135,0,0,0,0,0.068,0,0,5.608,0,0,0,0,0.203,0,0,0,59.2,"West"
"01053004","Bäk",686,462,459,219,110,34,11,35,0,6,1,2,0,0,0,0,4,0,0,0,0,0,0,0,34,0,0,0,0,3,0,0,0,47.712,23.965,7.407,2.397,7.625,0,1.307,0.218,0.436,0,0,0,0,0.871,0,0,0,0,0,0,0,7.407,0,0,0,0,0.654,0,0,0,67.3,"West"
"01053005","Bälau",191,126,125,61,44,1,0,11,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,48.8,35.2,0.8,0,8.8,0,4,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,66,"West"
"01053006","Basedow",556,359,353,105,121,12,16,32,0,7,6,6,0,0,0,0,2,0,0,0,0,0,0,0,45,0,0,0,0,1,0,0,0,29.745,34.278,3.399,4.533,9.065,0,1.983,1.7,1.7,0,0,0,0,0.567,0,0,0,0,0,0,0,12.748,0,0,0,0,0.283,0,0,0,64.6,"West"
"01053007","Basthorst",354,268,263,121,52,14,20,25,0,5,4,2,0,0,0,0,1,0,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,46.008,19.772,5.323,7.605,9.506,0,1.901,1.521,0.76,0,0,0,0,0.38,0,0,0,0,0,0,0,6.844,0,0,0,0,0.38,0,0,0,75.7,"West"
"01053008","Behlendorf",289,227,223,106,45,21,6,26,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,47.534,20.179,9.417,2.691,11.659,0,0.448,0,1.794,0,0,0,0,0,0,0,0,0,0,0,0,5.83,0,0,0,0,0.448,0,0,0,78.5,"West"
"01053009","Berkenthin",1608,1001,993,385,332,44,46,84,0,25,9,14,0,0,0,0,1,0,0,0,0,0,0,0,45,0,0,0,0,8,0,0,0,38.771,33.434,4.431,4.632,8.459,0,2.518,0.906,1.41,0,0,0,0,0.101,0,0,0,0,0,0,0,4.532,0,0,0,0,0.806,0,0,0,62.3,"West"
"01053010","Besenthal",66,58,58,40,9,1,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,68.966,15.517,1.724,5.172,1.724,0,0,3.448,0,0,0,0,0,0,0,0,0,0,0,0,0,1.724,0,0,0,0,1.724,0,0,0,87.9,"West"
"01053011","Bliestorf",495,349,341,101,120,9,25,60,0,12,2,2,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,29.619,35.191,2.639,7.331,17.595,0,3.519,0.587,0.587,0,0,0,0,0.587,0,0,0,0,0,0,0,2.053,0,0,0,0,0.293,0,0,0,70.5,"West"
"01053012","Börnsen",3363,2154,2130,799,705,97,104,240,0,54,13,11,0,0,0,0,5,0,0,0,0,1,0,0,94,0,0,0,0,7,0,0,0,37.512,33.099,4.554,4.883,11.268,0,2.535,0.61,0.516,0,0,0,0,0.235,0,0,0,0,0.047,0,0,4.413,0,0,0,0,0.329,0,0,0,64,"West"
"01053013","Borstorf",226,164,161,72,42,6,6,23,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,44.72,26.087,3.727,3.727,14.286,0,2.484,0,1.863,0,0,0,0,0,0,0,0,0,0,0,0,2.484,0,0,0,0,0.621,0,0,0,72.6,"West"
"01053014","Breitenfelde",1520,993,983,398,295,61,62,67,0,15,13,3,0,0,0,0,1,0,0,0,0,0,0,0,59,0,0,0,0,9,0,0,0,40.488,30.01,6.205,6.307,6.816,0,1.526,1.322,0.305,0,0,0,0,0.102,0,0,0,0,0,0,0,6.002,0,0,0,0,0.916,0,0,0,65.3,"West"
"01053015","Bröthen",218,132,132,51,41,12,9,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,38.636,31.061,9.091,6.818,6.818,0,0.758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.818,0,0,0,0,0,0,0,0,60.6,"West"
"01053016","Brunsmark",135,100,97,33,35,6,8,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,34.021,36.082,6.186,8.247,6.186,0,1.031,0,1.031,0,0,0,0,0,0,0,0,0,0,0,0,4.124,0,0,0,0,3.093,0,0,0,74.1,"West"
"01053017","Brunstorf",479,322,319,150,73,13,13,22,0,5,3,5,0,0,0,0,2,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,47.022,22.884,4.075,4.075,6.897,0,1.567,0.94,1.567,0,0,0,0,0.627,0,0,0,0,0,0,0,10.345,0,0,0,0,0,0,0,0,67.2,"West"
"01053018","Buchholz",182,141,141,49,37,12,11,22,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,34.752,26.241,8.511,7.801,15.603,0,0.709,0,2.128,0,0,0,0,0,0,0,0,0,0,0,0,2.837,0,0,0,0,1.418,0,0,0,77.5,"West"
"01053019","Buchhorst",143,94,94,48,25,9,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,51.064,26.596,9.574,1.064,4.255,0,0,0,1.064,0,0,0,0,0,0,0,0,0,0,0,0,6.383,0,0,0,0,0,0,0,0,65.7,"West"
"01053020","Büchen",4599,2854,2827,1109,921,132,127,211,0,53,41,29,0,0,0,0,10,0,0,0,0,1,0,0,179,0,0,0,0,14,0,0,0,39.229,32.579,4.669,4.492,7.464,0,1.875,1.45,1.026,0,0,0,0,0.354,0,0,0,0,0.035,0,0,6.332,0,0,0,0,0.495,0,0,0,62.1,"West"
"01053021","Dahmker",126,89,89,51,21,1,2,4,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,57.303,23.596,1.124,2.247,4.494,0,1.124,1.124,2.247,0,0,0,0,0,0,0,0,0,0,0,0,6.742,0,0,0,0,0,0,0,0,70.6,"West"
"01053022","Dalldorf",298,200,194,92,46,14,9,9,0,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,47.423,23.711,7.216,4.639,4.639,0,3.608,0.515,1.031,0,0,0,0,0,0,0,0,0,0,0,0,6.701,0,0,0,0,0.515,0,0,0,67.1,"West"
"01053023","Dassendorf",2477,1656,1647,744,483,110,52,133,0,33,6,15,0,0,0,0,5,0,0,0,0,0,0,0,64,0,0,0,0,2,0,0,0,45.173,29.326,6.679,3.157,8.075,0,2.004,0.364,0.911,0,0,0,0,0.304,0,0,0,0,0,0,0,3.886,0,0,0,0,0.121,0,0,0,66.9,"West"
"01053024","Düchelsdorf",125,87,86,35,27,7,4,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,40.698,31.395,8.14,4.651,6.977,0,2.326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.814,0,0,0,0,0,0,0,0,69.6,"West"
"01053025","Duvensee",429,288,282,131,79,19,12,27,0,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,46.454,28.014,6.738,4.255,9.574,0,2.128,0.355,0.355,0,0,0,0,0.355,0,0,0,0,0,0,0,1.773,0,0,0,0,0,0,0,0,67.1,"West"
"01053026","Einhaus",311,222,221,91,71,8,13,22,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,41.176,32.127,3.62,5.882,9.955,0,0.905,0.452,0,0,0,0,0,0.452,0,0,0,0,0,0,0,5.43,0,0,0,0,0,0,0,0,71.4,"West"
"01053027","Elmenhorst",674,439,437,181,136,19,19,33,0,8,6,4,0,0,0,0,1,0,0,0,0,0,0,0,28,0,0,0,0,2,0,0,0,41.419,31.121,4.348,4.348,7.551,0,1.831,1.373,0.915,0,0,0,0,0.229,0,0,0,0,0,0,0,6.407,0,0,0,0,0.458,0,0,0,65.1,"West"
"01053028","Escheburg",2545,1693,1684,677,473,79,86,205,0,22,11,11,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,12,0,0,0,40.202,28.088,4.691,5.107,12.173,0,1.306,0.653,0.653,0,0,0,0,0,0,0,0,0,0,0,0,6.413,0,0,0,0,0.713,0,0,0,66.5,"West"
"01053029","Fitzen",265,207,207,80,80,2,8,14,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,4,0,0,0,38.647,38.647,0.966,3.865,6.763,0,1.932,0,0.966,0,0,0,0,0,0,0,0,0,0,0,0,6.28,0,0,0,0,1.932,0,0,0,78.1,"West"
"01053030","Fredeburg",38,29,28,7,6,1,2,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,21.429,3.571,7.143,35.714,0,3.571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.571,0,0,0,0,0,0,0,0,76.3,"West"
"01053031","Fuhlenhagen",257,185,183,83,34,11,5,22,0,5,1,3,0,0,0,0,2,0,0,0,0,0,0,0,15,0,0,0,0,2,0,0,0,45.355,18.579,6.011,2.732,12.022,0,2.732,0.546,1.639,0,0,0,0,1.093,0,0,0,0,0,0,0,8.197,0,0,0,0,1.093,0,0,0,72,"West"
"01053032","Geesthacht",22953,13100,12969,4478,4502,556,1019,1037,0,257,151,100,0,0,0,0,46,0,0,0,0,2,0,0,777,0,0,0,0,44,0,0,0,34.528,34.714,4.287,7.857,7.996,0,1.982,1.164,0.771,0,0,0,0,0.355,0,0,0,0,0.015,0,0,5.991,0,0,0,0,0.339,0,0,0,57.1,"West"
"01053033","Giesensdorf",113,66,64,29,10,5,4,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,45.312,15.625,7.812,6.25,14.062,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.812,0,0,0,0,0,0,0,0,58.4,"West"
"01053034","Göldenitz",179,130,129,74,32,6,5,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,57.364,24.806,4.651,3.876,4.651,0,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,0,0,0,0,1.55,0,0,0,72.6,"West"
"01053035","Göttin",52,48,48,22,7,2,2,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,45.833,14.583,4.167,4.167,20.833,0,0,0,2.083,0,0,0,0,0,0,0,0,0,0,0,0,8.333,0,0,0,0,0,0,0,0,92.3,"West"
"01053036","Grabau",247,163,163,85,39,9,5,11,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,52.147,23.926,5.521,3.067,6.748,0,2.454,0,1.227,0,0,0,0,0,0,0,0,0,0,0,0,4.908,0,0,0,0,0,0,0,0,66,"West"
"01053037","Grambek",346,235,229,88,79,11,12,27,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,38.428,34.498,4.803,5.24,11.79,0,1.31,0.873,0,0,0,0,0,0,0,0,0,0,0,0,0,3.057,0,0,0,0,0,0,0,0,67.9,"West"
"01053038","Grinau",265,139,138,54,47,4,6,11,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,39.13,34.058,2.899,4.348,7.971,0,0.725,1.449,0,0,0,0,0,0.725,0,0,0,0,0,0,0,8.696,0,0,0,0,0,0,0,0,52.5,"West"
"01053039","Groß Boden",166,121,120,47,33,3,18,6,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,39.167,27.5,2.5,15,5,0,4.167,2.5,1.667,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,72.9,"West"
"01053040","Groß Disnack",74,61,60,40,9,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,66.667,15,1.667,3.333,8.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,1.667,0,0,0,82.4,"West"
"01053041","Groß Grönau",2953,2048,2033,893,572,115,78,197,0,19,9,10,0,0,0,0,6,0,0,0,0,0,0,0,127,0,0,0,0,7,0,0,0,43.925,28.136,5.657,3.837,9.69,0,0.935,0.443,0.492,0,0,0,0,0.295,0,0,0,0,0,0,0,6.247,0,0,0,0,0.344,0,0,0,69.4,"West"
