"KRS","KRS_Name","Wahlberechtigte","Wähler","Gültige","SPD","CDU","CSU","GRÜNE","FDP","PDS","REP","GRAUE","Tierschutz","NPD","ödp","PBC","FRAUEN","BP","FAMILIE","CM","BüSo","HP","Violetten","AUFBRUCH","ZENTRUM","KPD","PRG","Schill","SPD_rel","CDU_rel","CSU_rel","GRÜNE_rel","FDP_rel","PDS_rel","REP_rel","GRAUE_rel","Tierschutz_rel","NPD_rel","ödp_rel","PBC_rel","FRAUEN_rel","BP_rel","FAMILIE_rel","CM_rel","BüSo_rel","HP_rel","Violetten_rel","AUFBRUCH_rel","ZENTRUM_rel","KPD_rel","PRG_rel","Schill_rel","Wahlbeteiligung","ost_west"
"09577","Weißenburg-Gunzenhausen",72315,58296,57797,17785,0,32728,3438,2162,317,362,40,156,133,270,150,54,56,0,23,11,0,0,32,0,0,0,80,30.771,0,56.626,5.948,3.741,0.548,0.626,0.069,0.27,0.23,0.467,0.26,0.093,0.097,0,0.04,0.019,0,0,0.055,0,0,0,0.138,80.6,"West"
"09661","Aschaffenburg",49319,37589,37175,11429,0,18605,3386,2198,390,449,47,125,119,99,41,64,35,0,32,5,0,0,23,0,0,0,128,30.744,0,50.047,9.108,5.913,1.049,1.208,0.126,0.336,0.32,0.266,0.11,0.172,0.094,0,0.086,0.013,0,0,0.062,0,0,0,0.344,76.2,"West"
"09662","Schweinfurt",39998,30246,29867,10714,0,14395,1925,1478,296,501,49,79,95,94,45,34,18,0,51,1,0,0,24,0,0,0,68,35.872,0,48.197,6.445,4.949,0.991,1.677,0.164,0.265,0.318,0.315,0.151,0.114,0.06,0,0.171,0.003,0,0,0.08,0,0,0,0.228,75.6,"West"
"09663","Würzburg",97154,76730,76283,23319,0,34779,10654,4489,665,1174,78,256,60,336,141,112,34,0,32,4,0,0,29,0,0,0,121,30.569,0,45.592,13.966,5.885,0.872,1.539,0.102,0.336,0.079,0.44,0.185,0.147,0.045,0,0.042,0.005,0,0,0.038,0,0,0,0.159,79,"West"
"09671","Aschaffenburg",130464,109214,108098,31513,0,59083,7471,6158,740,1283,122,433,230,245,65,155,94,0,105,19,0,0,51,0,0,0,331,29.152,0,54.657,6.911,5.697,0.685,1.187,0.113,0.401,0.213,0.227,0.06,0.143,0.087,0,0.097,0.018,0,0,0.047,0,0,0,0.306,83.7,"West"
"09672","Bad Kissingen",85661,70550,69910,16142,0,44726,3631,3126,378,619,52,186,225,270,114,104,34,0,43,8,0,0,51,0,0,0,201,23.09,0,63.977,5.194,4.471,0.541,0.885,0.074,0.266,0.322,0.386,0.163,0.149,0.049,0,0.062,0.011,0,0,0.073,0,0,0,0.288,82.4,"West"
"09673","Rhön-Grabfeld",65485,54070,53561,11330,0,35364,2874,2398,321,345,54,130,193,145,57,85,17,0,54,8,0,0,45,0,0,0,141,21.153,0,66.026,5.366,4.477,0.599,0.644,0.101,0.243,0.36,0.271,0.106,0.159,0.032,0,0.101,0.015,0,0,0.084,0,0,0,0.263,82.6,"West"
"09674","Haßberge",68287,56771,56255,14609,0,34623,2727,2428,293,472,47,137,263,274,53,75,44,0,39,7,0,0,34,0,0,0,130,25.969,0,61.547,4.848,4.316,0.521,0.839,0.084,0.244,0.468,0.487,0.094,0.133,0.078,0,0.069,0.012,0,0,0.06,0,0,0,0.231,83.1,"West"
"09675","Kitzingen",67090,54873,54438,15419,0,30722,3477,2839,284,594,43,179,219,238,134,75,36,0,55,6,0,0,30,0,0,0,88,28.324,0,56.435,6.387,5.215,0.522,1.091,0.079,0.329,0.402,0.437,0.246,0.138,0.066,0,0.101,0.011,0,0,0.055,0,0,0,0.162,81.8,"West"
"09676","Miltenberg",94829,78731,78009,22862,0,44429,4557,3770,465,670,67,223,199,257,88,87,38,0,48,7,0,0,40,0,0,0,202,29.307,0,56.954,5.842,4.833,0.596,0.859,0.086,0.286,0.255,0.329,0.113,0.112,0.049,0,0.062,0.009,0,0,0.051,0,0,0,0.259,83,"West"
"09677","Main-Spessart",101358,84614,83938,24458,0,48241,5029,3605,366,818,68,336,101,352,160,98,48,0,39,13,0,0,52,0,0,0,154,29.138,0,57.472,5.991,4.295,0.436,0.975,0.081,0.4,0.12,0.419,0.191,0.117,0.057,0,0.046,0.015,0,0,0.062,0,0,0,0.183,83.5,"West"
"09678","Schweinfurt",89870,76113,75449,19064,0,45054,4694,3580,407,1093,104,258,238,279,102,118,57,0,101,9,0,0,61,0,0,0,230,25.267,0,59.715,6.221,4.745,0.539,1.449,0.138,0.342,0.315,0.37,0.135,0.156,0.076,0,0.134,0.012,0,0,0.081,0,0,0,0.305,84.7,"West"
"09679","Würzburg",121731,104966,104188,30769,0,55405,8901,5227,584,1593,89,408,128,431,190,129,56,0,32,11,0,0,51,0,0,0,184,29.532,0,53.178,8.543,5.017,0.561,1.529,0.085,0.392,0.123,0.414,0.182,0.124,0.054,0,0.031,0.011,0,0,0.049,0,0,0,0.177,86.2,"West"
"09761","Augsburg",177976,137388,136122,42646,0,70800,12475,5633,1209,845,179,539,282,459,156,174,133,0,89,18,0,0,60,0,0,0,425,31.329,0,52.012,9.165,4.138,0.888,0.621,0.131,0.396,0.207,0.337,0.115,0.128,0.098,0,0.065,0.013,0,0,0.044,0,0,0,0.312,77.2,"West"
"09762","Kaufbeuren",31757,24221,24020,5511,0,14676,1604,1370,164,209,37,86,71,62,41,26,62,0,30,5,0,0,16,0,0,0,50,22.943,0,61.099,6.678,5.704,0.683,0.87,0.154,0.358,0.296,0.258,0.171,0.108,0.258,0,0.125,0.021,0,0,0.067,0,0,0,0.208,76.3,"West"
"09763","Kempten",46011,34917,34667,9243,0,19605,2498,1971,250,451,55,165,40,102,41,48,44,0,54,10,0,0,32,0,0,0,58,26.662,0,56.552,7.206,5.686,0.721,1.301,0.159,0.476,0.115,0.294,0.118,0.138,0.127,0,0.156,0.029,0,0,0.092,0,0,0,0.167,75.9,"West"
"09764","Memmingen",29525,22991,22789,6011,0,13100,1702,1067,178,115,21,68,87,164,100,26,24,0,22,11,0,0,17,0,0,0,76,26.377,0,57.484,7.469,4.682,0.781,0.505,0.092,0.298,0.382,0.72,0.439,0.114,0.105,0,0.097,0.048,0,0,0.075,0,0,0,0.333,77.9,"West"
"09771","Aichach-Friedberg",92483,77735,77280,16036,0,50507,5296,3140,359,820,52,230,94,285,57,60,108,0,47,13,0,0,50,0,0,0,126,20.751,0,65.356,6.853,4.063,0.465,1.061,0.067,0.298,0.122,0.369,0.074,0.078,0.14,0,0.061,0.017,0,0,0.065,0,0,0,0.163,84.1,"West"
"09772","Augsburg",175961,145451,144433,35396,0,88454,9887,6629,692,1044,132,509,226,383,155,183,185,0,95,31,0,0,86,0,0,0,346,24.507,0,61.242,6.845,4.59,0.479,0.723,0.091,0.352,0.156,0.265,0.107,0.127,0.128,0,0.066,0.021,0,0,0.06,0,0,0,0.24,82.7,"West"
"09773","Dillingen a.d.Donau",70327,56035,55587,12454,0,36388,2513,2291,225,813,46,177,134,150,31,72,72,0,37,13,0,0,60,0,0,0,111,22.405,0,65.461,4.521,4.121,0.405,1.463,0.083,0.318,0.241,0.27,0.056,0.13,0.13,0,0.067,0.023,0,0,0.108,0,0,0,0.2,79.7,"West"
"09774","Günzburg",88042,69576,69114,15905,0,44719,3211,2904,349,795,81,193,149,155,135,83,69,0,68,39,0,0,41,0,0,0,218,23.013,0,64.703,4.646,4.202,0.505,1.15,0.117,0.279,0.216,0.224,0.195,0.12,0.1,0,0.098,0.056,0,0,0.059,0,0,0,0.315,79,"West"
"09775","Neu-Ulm",116618,93542,92870,27613,0,50767,6513,4846,655,597,119,322,378,212,138,124,80,0,61,83,0,0,51,0,0,0,311,29.733,0,54.665,7.013,5.218,0.705,0.643,0.128,0.347,0.407,0.228,0.149,0.134,0.086,0,0.066,0.089,0,0,0.055,0,0,0,0.335,80.2,"West"
"09776","Lindau",55854,45211,44926,11818,0,24640,4173,2628,325,306,68,182,75,296,99,67,65,0,62,8,0,0,26,0,0,0,88,26.305,0,54.846,9.289,5.85,0.723,0.681,0.151,0.405,0.167,0.659,0.22,0.149,0.145,0,0.138,0.018,0,0,0.058,0,0,0,0.196,80.9,"West"
"09777","Ostallgäu",98488,81221,80661,15326,0,53958,4997,3908,422,370,66,236,162,362,89,99,321,0,98,33,0,0,61,0,0,0,153,19.001,0,66.895,6.195,4.845,0.523,0.459,0.082,0.293,0.201,0.449,0.11,0.123,0.398,0,0.121,0.041,0,0,0.076,0,0,0,0.19,82.5,"West"
"09778","Unterallgäu",101106,82796,82151,14520,0,57114,4163,3520,410,442,82,237,206,532,248,88,124,0,126,79,0,0,71,0,0,0,189,17.675,0,69.523,5.067,4.285,0.499,0.538,0.1,0.288,0.251,0.648,0.302,0.107,0.151,0,0.153,0.096,0,0,0.086,0,0,0,0.23,81.9,"West"
"09779","Donau-Ries",97496,80843,80215,19983,0,51698,3885,2622,325,490,52,179,145,224,89,73,64,0,47,8,0,0,186,0,0,0,145,24.912,0,64.449,4.843,3.269,0.405,0.611,0.065,0.223,0.181,0.279,0.111,0.091,0.08,0,0.059,0.01,0,0,0.232,0,0,0,0.181,82.9,"West"
"09780","Oberallgäu",111061,92309,91824,18069,0,59945,6323,4577,459,714,95,382,114,386,88,105,154,0,123,13,0,0,88,0,0,0,189,19.678,0,65.282,6.886,4.985,0.5,0.778,0.103,0.416,0.124,0.42,0.096,0.114,0.168,0,0.134,0.014,0,0,0.096,0,0,0,0.206,83.1,"West"
"10041","Regionalverband Saarbrücken",263391,204492,200736,93344,64014,0,19077,13093,3571,875,1324,0,1626,0,0,0,0,1922,0,0,0,0,0,0,0,0,1890,46.501,31.89,0,9.504,6.522,1.779,0.436,0.66,0,0.81,0,0,0,0,0.957,0,0,0,0,0,0,0,0,0.942,77.6,"West"
