"KRS","KRS_Name","Einwohner","Wahlberechtigte","Wähler","Gültige","CDU","SPD","FDP","DIE.LINKE","GRÜNE","CSU","PIRATEN","NPD","Tierschutzpartei","REP","ÖDP","FAMILIE","Bündnis.21.RRP","RENTNER","BP","PBC","BüSo","DIE.VIOLETTEN","MLPD","Volksabstimmung","PSG","AfD","BIG","pro.Deutschland","DIE.RECHTE","DIE.FRAUEN","FREIE.WÄHLER","Partei.der.Nichtwähler","PARTEI.DER.VERNUNFT","Die.PARTEI","CDU_rel","SPD_rel","FDP_rel","DIE.LINKE_rel","GRÜNE_rel","CSU_rel","PIRATEN_rel","NPD_rel","Tierschutzpartei_rel","REP_rel","ÖDP_rel","FAMILIE_rel","Bündnis.21.RRP_rel","RENTNER_rel","BP_rel","PBC_rel","BüSo_rel","DIE.VIOLETTEN_rel","MLPD_rel","Volksabstimmung_rel","PSG_rel","AfD_rel","BIG_rel","pro.Deutschland_rel","DIE.RECHTE_rel","DIE.FRAUEN_rel","FREIE.WÄHLER_rel","Partei.der.Nichtwähler_rel","PARTEI.DER.VERNUNFT_rel","Die.PARTEI_rel","Wahlbeteiligung","ost_west"
"09678","Schweinfurt","113747",91577,68332,67622,0,12935,2729,3187,4666,36261,1030,673,409,587,381,0,30,0,349,0,10,57,21,0,0,2262,0,56,0,145,1745,0,89,0,0,19.128,4.036,4.713,6.9,53.623,1.523,0.995,0.605,0.868,0.563,0,0.044,0,0.516,0,0.015,0.084,0.031,0,0,3.345,0,0.083,0,0.214,2.581,0,0.132,0,74.6169889819496,"West"
"09679","Würzburg","159253",126779,97674,96801,0,21607,4333,3290,9137,46886,1928,687,694,940,725,0,30,0,355,0,13,104,11,0,0,3601,0,53,0,190,2106,0,111,0,0,22.321,4.476,3.399,9.439,48.435,1.992,0.71,0.717,0.971,0.749,0,0.031,0,0.367,0,0.013,0.107,0.011,0,0,3.72,0,0.055,0,0.196,2.176,0,0.115,0,77.0427278965759,"West"
"09761","Augsburg","281111",187230,119202,118161,0,26667,5466,6814,12951,50572,3140,776,898,516,953,0,104,0,609,0,39,191,80,0,0,6233,0,110,0,225,1696,0,121,0,0,22.568,4.626,5.767,10.96,42.799,2.657,0.657,0.76,0.437,0.807,0,0.088,0,0.515,0,0.033,0.162,0.068,0,0,5.275,0,0.093,0,0.19,1.435,0,0.102,0,63.6660791539817,"West"
"09762","Kaufbeuren","42014",31405,19628,19484,0,3405,959,852,1585,9964,425,137,152,62,185,0,4,0,232,0,1,17,8,0,0,938,0,11,0,53,468,0,26,0,0,17.476,4.922,4.373,8.135,51.139,2.181,0.703,0.78,0.318,0.949,0,0.021,0,1.191,0,0.005,0.087,0.041,0,0,4.814,0,0.056,0,0.272,2.402,0,0.133,0,62.4996019742079,"West"
"09763","Kempten","65624",48019,29603,29407,0,5835,1776,1459,2662,13660,533,138,239,277,362,0,22,0,130,0,7,35,14,0,0,1526,0,14,0,53,644,0,21,0,0,19.842,6.039,4.961,9.052,46.452,1.812,0.469,0.813,0.942,1.231,0,0.075,0,0.442,0,0.024,0.119,0.048,0,0,5.189,0,0.048,0,0.18,2.19,0,0.071,0,61.6485141298236,"West"
"09764","Memmingen","42201",29909,19125,18946,0,3883,937,696,1414,9107,355,231,123,89,460,0,4,0,88,0,5,21,1,0,0,1045,0,14,0,35,424,0,14,0,0,20.495,4.946,3.674,7.463,48.068,1.874,1.219,0.649,0.47,2.428,0,0.021,0,0.464,0,0.026,0.111,0.005,0,0,5.516,0,0.074,0,0.185,2.238,0,0.074,0,63.9439633555117,"West"
"09771","Aichach-Friedberg","129294",98501,71362,70889,0,10997,3292,1982,4899,39742,1230,463,532,557,866,0,108,0,912,0,5,78,9,0,0,3551,0,48,0,135,1428,0,55,0,0,15.513,4.644,2.796,6.911,56.062,1.735,0.653,0.75,0.786,1.222,0,0.152,0,1.287,0,0.007,0.11,0.013,0,0,5.009,0,0.068,0,0.19,2.014,0,0.078,0,72.4479954518228,"West"
"09772","Augsburg","242697",184614,131682,130741,0,23183,6105,4548,9429,69124,2357,987,1067,704,1153,0,275,0,990,0,28,173,38,0,0,6913,0,113,0,308,3102,0,144,0,0,17.732,4.67,3.479,7.212,52.871,1.803,0.755,0.816,0.538,0.882,0,0.21,0,0.757,0,0.021,0.132,0.029,0,0,5.288,0,0.086,0,0.236,2.373,0,0.11,0,71.3282849621372,"West"
"09773","Dillingen a.d.Donau","93478",72098,48393,47909,0,7873,2470,1545,2785,25844,720,651,335,660,325,0,54,0,394,0,6,63,8,0,0,2099,0,31,0,138,1867,0,41,0,0,16.433,5.156,3.225,5.813,53.944,1.503,1.359,0.699,1.378,0.678,0,0.113,0,0.822,0,0.013,0.131,0.017,0,0,4.381,0,0.065,0,0.288,3.897,0,0.086,0,67.1211406696441,"West"
"09774","Günzburg","121828",89221,58846,58371,0,9655,2505,1857,3371,32239,1014,864,477,316,597,0,26,0,478,0,13,69,9,0,0,3337,0,41,0,155,1276,0,72,0,0,16.541,4.292,3.181,5.775,55.231,1.737,1.48,0.817,0.541,1.023,0,0.045,0,0.819,0,0.022,0.118,0.015,0,0,5.717,0,0.07,0,0.266,2.186,0,0.123,0,65.955324419139,"West"
"09775","Neu-Ulm","167847",122438,84475,83822,0,17332,4168,3636,6178,41121,1699,1287,601,182,785,0,28,0,336,0,20,99,35,0,0,4763,0,85,0,173,1209,0,85,0,0,20.677,4.972,4.338,7.37,49.058,2.027,1.535,0.717,0.217,0.937,0,0.033,0,0.401,0,0.024,0.118,0.042,0,0,5.682,0,0.101,0,0.206,1.442,0,0.101,0,68.9941031379147,"West"
"09776","Lindau","79387",59070,41124,40802,0,7076,2374,1669,4419,20244,744,225,309,127,630,0,20,0,176,0,8,64,7,0,0,1659,0,27,0,82,890,0,52,0,0,17.342,5.818,4.09,10.83,49.615,1.823,0.551,0.757,0.311,1.544,0,0.049,0,0.431,0,0.02,0.157,0.017,0,0,4.066,0,0.066,0,0.201,2.181,0,0.127,0,69.6190959878111,"West"
"09777","Ostallgäu","135894",103324,73823,73324,0,10245,3224,2157,5286,41814,1175,425,425,197,914,0,25,0,2072,0,11,97,10,0,0,3200,0,37,0,166,1775,0,69,0,0,13.972,4.397,2.942,7.209,57.026,1.602,0.58,0.58,0.269,1.247,0,0.034,0,2.826,0,0.015,0.132,0.014,0,0,4.364,0,0.05,0,0.226,2.421,0,0.094,0,71.4480662769541,"West"
"09778","Unterallgäu","138712",105895,73385,72759,0,9474,3369,2030,4368,42017,1226,874,512,321,1384,0,12,0,693,0,17,81,13,0,0,3694,0,65,0,155,2370,0,84,0,0,13.021,4.63,2.79,6.003,57.748,1.685,1.201,0.704,0.441,1.902,0,0.016,0,0.952,0,0.023,0.111,0.018,0,0,5.077,0,0.089,0,0.213,3.257,0,0.115,0,69.2997780820624,"West"
"09779","Donau-Ries","130203",99965,70033,69334,0,12350,2812,2393,4319,38455,1004,746,441,226,833,0,62,0,519,0,6,135,17,0,0,2813,0,46,0,304,1776,0,77,0,0,17.812,4.056,3.451,6.229,55.463,1.448,1.076,0.636,0.326,1.201,0,0.089,0,0.749,0,0.009,0.195,0.025,0,0,4.057,0,0.066,0,0.438,2.562,0,0.111,0,70.0575201320462,"West"
"09780","Oberallgäu","150981",117189,84908,84342,0,11865,4599,2446,7248,46998,1154,498,653,648,1097,0,119,0,670,0,15,131,14,0,0,3510,0,58,0,155,2384,0,80,0,0,14.068,5.453,2.9,8.594,55.723,1.368,0.59,0.774,0.768,1.301,0,0.141,0,0.794,0,0.018,0.155,0.017,0,0,4.162,0,0.069,0,0.184,2.827,0,0.095,0,72.4538992567562,"West"
"10041","Regionalverband Saarbrücken","325604",253130,177081,173118,58869,54144,7584,19844,12390,0,4928,3246,0,0,0,2053,0,0,0,0,0,0,175,0,0,8448,0,299,0,0,1138,0,0,0,34.005,31.276,4.381,11.463,7.157,0,2.847,1.875,0,0,0,1.186,0,0,0,0,0,0,0.101,0,0,4.88,0,0.173,0,0,0.657,0,0,0,69.9565440682653,"West"
"10042","Merzig-Wadern","102987",81462,59768,57967,24489,17232,2172,4778,2833,0,1497,881,0,0,0,649,0,0,0,0,0,0,21,0,0,2934,0,97,0,0,384,0,0,0,42.246,29.727,3.747,8.243,4.887,0,2.583,1.52,0,0,0,1.12,0,0,0,0,0,0,0.036,0,0,5.062,0,0.167,0,0,0.662,0,0,0,73.3691782671675,"West"
"10043","Neunkirchen","133021",110145,78379,76301,26911,25828,2408,8299,3355,0,2059,1390,0,0,0,1065,0,0,0,0,0,0,37,0,0,4414,0,105,0,0,430,0,0,0,35.27,33.85,3.156,10.877,4.397,0,2.699,1.822,0,0,0,1.396,0,0,0,0,0,0,0.048,0,0,5.785,0,0.138,0,0,0.564,0,0,0,71.1598347632666,"West"
"10044","Saarlouis","195632",158618,115806,112605,44268,34555,4109,10472,5950,0,2791,2093,0,0,0,1325,0,0,0,0,0,0,61,0,0,5958,0,175,0,0,848,0,0,0,39.313,30.687,3.649,9.3,5.284,0,2.479,1.859,0,0,0,1.177,0,0,0,0,0,0,0.054,0,0,5.291,0,0.155,0,0,0.753,0,0,0,73.0093684197254,"West"
"10045","Saarpfalz-Kreis","143532",118129,88281,86143,33271,25789,3535,7971,4933,0,2066,1392,0,0,0,1635,0,0,0,0,0,0,45,0,0,4824,0,129,0,0,553,0,0,0,38.623,29.937,4.104,9.253,5.727,0,2.398,1.616,0,0,0,1.898,0,0,0,0,0,0,0.052,0,0,5.6,0,0.15,0,0,0.642,0,0,0,74.7327074638742,"West"
"10046","St. Wendel","88259",74588,58113,56426,24560,17044,1698,4681,2537,0,1352,689,0,0,0,722,0,0,0,0,0,0,22,0,0,2713,0,97,0,0,311,0,0,0,43.526,30.206,3.009,8.296,4.496,0,2.396,1.221,0,0,0,1.28,0,0,0,0,0,0,0.039,0,0,4.808,0,0.172,0,0,0.551,0,0,0,77.9119965678125,"West"
"11000","Berlin","3469849",2505718,1815415,1787721,508643,439387,63616,330507,220737,0,64018,27014,0,2564,3612,0,0,0,0,0,1810,0,1410,0,965,88060,3509,5665,0,0,7531,0,0,18673,28.452,24.578,3.558,18.488,12.347,0,3.581,1.511,0,0.143,0.202,0,0,0,0,0,0.101,0,0.079,0,0.054,4.926,0.196,0.317,0,0,0.421,0,0,1.045,72.4508903236517,"West"
"12051","Brandenburg an der Havel","71032",60766,36900,36294,12232,9890,741,8451,1492,0,743,694,0,43,0,0,0,0,0,0,0,0,44,0,0,1609,0,104,0,0,251,0,0,0,33.703,27.25,2.042,23.285,4.111,0,2.047,1.912,0,0.118,0,0,0,0,0,0,0,0,0.121,0,0,4.433,0,0.287,0,0,0.692,0,0,0,60.7247473916335,"Ost"
"12052","Cottbus","99491",83462,54875,54093,17723,12528,1299,13104,2300,0,1379,1185,0,53,0,0,0,0,0,0,0,0,69,0,0,3701,0,186,0,0,566,0,0,0,32.764,23.16,2.401,24.225,4.252,0,2.549,2.191,0,0.098,0,0,0,0,0,0,0,0,0.128,0,0,6.842,0,0.344,0,0,1.046,0,0,0,65.7484843401788,"Ost"
"12053","Frankfurt","57649",47973,31127,30495,9669,6949,593,8294,1257,0,690,633,0,37,0,0,0,0,0,0,0,0,53,0,0,1906,0,144,0,0,270,0,0,0,31.707,22.787,1.945,27.198,4.122,0,2.263,2.076,0,0.121,0,0,0,0,0,0,0,0,0.174,0,0,6.25,0,0.472,0,0,0.885,0,0,0,64.8844141496258,"Ost"
"12054","Potsdam","164042",128279,94384,93181,25142,23610,2524,22430,9586,0,2971,945,0,103,0,0,0,0,0,0,0,0,182,0,0,4877,0,295,0,0,516,0,0,0,26.982,25.338,2.709,24.071,10.288,0,3.188,1.014,0,0.111,0,0,0,0,0,0,0,0,0.195,0,0,5.234,0,0.317,0,0,0.554,0,0,0,73.5771248606553,"Ost"
"12060","Barnim","174981",148254,101345,99842,32441,21181,2261,26514,4682,0,2303,2454,0,157,0,0,0,0,0,0,0,0,118,0,0,6190,0,466,0,0,1075,0,0,0,32.492,21.215,2.265,26.556,4.689,0,2.307,2.458,0,0.157,0,0,0,0,0,0,0,0,0.118,0,0,6.2,0,0.467,0,0,1.077,0,0,0,68.3590324712993,"Ost"
"12061","Dahme-Spreewald","161952",134465,97346,95594,32935,21548,2652,20455,4251,0,2115,2940,0,314,0,0,0,0,0,0,0,0,114,0,0,6196,0,434,0,0,1640,0,0,0,34.453,22.541,2.774,21.398,4.447,0,2.212,3.076,0,0.328,0,0,0,0,0,0,0,0,0.119,0,0,6.482,0,0.454,0,0,1.716,0,0,0,72.3950470382627,"Ost"
"12062","Elbe-Elster","104997",92466,62839,61666,25109,12210,1599,12666,1685,0,1421,2258,0,108,0,0,0,0,0,0,0,0,74,0,0,3669,0,266,0,0,601,0,0,0,40.718,19.8,2.593,20.54,2.732,0,2.304,3.662,0,0.175,0,0,0,0,0,0,0,0,0.12,0,0,5.95,0,0.431,0,0,0.975,0,0,0,67.9590335907252,"Ost"
"12063","Havelland","155408",127579,88645,87233,30471,21232,2682,16866,4756,0,1856,2423,0,165,0,0,0,0,0,0,0,0,76,0,0,5637,0,354,0,0,715,0,0,0,34.931,24.339,3.075,19.334,5.452,0,2.128,2.778,0,0.189,0,0,0,0,0,0,0,0,0.087,0,0,6.462,0,0.406,0,0,0.82,0,0,0,69.4824383323274,"Ost"
"12064","Märkisch-Oderland","188422",158789,107823,105038,34175,23571,2359,27132,4141,0,2406,2631,0,176,0,0,0,0,0,0,0,0,92,0,0,6489,0,512,0,0,1354,0,0,0,32.536,22.44,2.246,25.831,3.942,0,2.291,2.505,0,0.168,0,0,0,0,0,0,0,0,0.088,0,0,6.178,0,0.487,0,0,1.289,0,0,0,67.9033182399285,"Ost"
"12065","Oberhavel","204898",168699,118279,116378,42074,27480,3172,22527,5941,0,2616,3023,0,193,0,0,0,0,0,0,0,0,118,0,0,7667,0,522,0,0,1045,0,0,0,36.153,23.613,2.726,19.357,5.105,0,2.248,2.598,0,0.166,0,0,0,0,0,0,0,0,0.101,0,0,6.588,0,0.449,0,0,0.898,0,0,0,70.1124487993408,"Ost"
"12066","Oberspreewald-Lausitz","112896",99396,65377,64199,24349,13222,1553,14853,1634,0,1359,2369,0,129,0,0,0,0,0,0,0,0,81,0,0,3740,0,299,0,0,611,0,0,0,37.927,20.595,2.419,23.136,2.545,0,2.117,3.69,0,0.201,0,0,0,0,0,0,0,0,0.126,0,0,5.826,0,0.466,0,0,0.952,0,0,0,65.7742766308503,"Ost"
"12067","Oder-Spree","177823",151368,104166,102335,34632,22682,2329,24568,4009,0,2221,3425,0,221,0,0,0,0,0,0,0,0,145,0,0,6656,0,498,0,0,949,0,0,0,33.842,22.164,2.276,24.007,3.918,0,2.17,3.347,0,0.216,0,0,0,0,0,0,0,0,0.142,0,0,6.504,0,0.487,0,0,0.927,0,0,0,68.8163944823212,"Ost"
"12068","Ostprignitz-Ruppin","98886",85241,53472,52577,19037,13255,1128,11708,2054,0,968,1202,0,55,0,0,0,0,0,0,0,0,47,0,0,2572,0,171,0,0,380,0,0,0,36.208,25.211,2.145,22.268,3.907,0,1.841,2.286,0,0.105,0,0,0,0,0,0,0,0,0.089,0,0,4.892,0,0.325,0,0,0.723,0,0,0,62.7303762274023,"Ost"
"12069","Potsdam-Mittelmark","207498",168912,124063,122151,43933,30303,4156,22508,8012,0,2535,2101,0,163,0,0,0,0,0,0,0,0,122,0,0,6954,0,485,0,0,879,0,0,0,35.966,24.808,3.402,18.426,6.559,0,2.075,1.72,0,0.133,0,0,0,0,0,0,0,0,0.1,0,0,5.693,0,0.397,0,0,0.72,0,0,0,73.44830444255,"Ost"
"12070","Prignitz","77550",67889,44411,43724,16267,10982,959,9985,1259,0,856,911,0,52,0,0,0,0,0,0,0,0,25,0,0,1898,0,185,0,0,345,0,0,0,37.204,25.117,2.193,22.836,2.879,0,1.958,2.084,0,0.119,0,0,0,0,0,0,0,0,0.057,0,0,4.341,0,0.423,0,0,0.789,0,0,0,65.4170778771229,"Ost"
"12071","Spree-Neiße","118030",103695,71045,69620,26507,14335,1685,14861,2082,0,1236,2712,0,151,0,0,0,0,0,0,0,0,69,0,0,4854,0,339,0,0,789,0,0,0,38.074,20.59,2.42,21.346,2.991,0,1.775,3.895,0,0.217,0,0,0,0,0,0,0,0,0.099,0,0,6.972,0,0.487,0,0,1.133,0,0,0,68.5134288056319,"Ost"
"12072","Teltow-Fläming","161488",133937,90129,88580,30804,21150,2408,19468,4071,0,1866,1879,0,264,0,0,0,0,0,0,0,0,96,0,0,5382,0,345,0,0,847,0,0,0,34.775,23.877,2.718,21.978,4.596,0,2.107,2.121,0,0.298,0,0,0,0,0,0,0,0,0.108,0,0,6.076,0,0.389,0,0,0.956,0,0,0,67.2920850847787,"Ost"
"12073","Uckermark","120829",104774,66559,65362,25101,15046,1265,14922,1970,0,1244,1793,0,104,0,0,0,0,0,0,0,0,56,0,0,3078,0,200,0,0,583,0,0,0,38.403,23.019,1.935,22.83,3.014,0,1.903,2.743,0,0.159,0,0,0,0,0,0,0,0,0.086,0,0,4.709,0,0.306,0,0,0.892,0,0,0,63.5262565140207,"Ost"
"13003","Rostock","204167",169982,114208,112817,39839,22326,2144,27979,8180,0,3049,1838,0,92,0,0,0,0,0,0,0,0,246,0,0,6157,0,172,0,0,795,0,0,0,35.313,19.79,1.9,24.8,7.251,0,2.703,1.629,0,0.082,0,0,0,0,0,0,0,0,0.218,0,0,5.458,0,0.152,0,0,0.705,0,0,0,67.1882905248791,"Ost"
"13004","Schwerin","92138",77730,52959,52251,19163,11486,1100,11613,3013,0,1031,1105,0,16,0,0,0,0,0,0,0,0,67,0,0,3058,0,68,0,0,531,0,0,0,36.675,21.982,2.105,22.225,5.766,0,1.973,2.115,0,0.031,0,0,0,0,0,0,0,0,0.128,0,0,5.853,0,0.13,0,0,1.016,0,0,0,68.1319953685836,"Ost"
"13071","Mecklenburgische Seenplatte","261733",225170,144876,142401,62520,24050,2852,32299,4795,0,2496,3843,0,154,0,0,0,0,0,0,0,0,258,0,0,7668,0,278,0,0,1188,0,0,0,43.904,16.889,2.003,22.682,3.367,0,1.753,2.699,0,0.108,0,0,0,0,0,0,0,0,0.181,0,0,5.385,0,0.195,0,0,0.834,0,0,0,64.3407203446285,"Ost"
"13072","Landkreis Rostock","211878",177980,117944,115573,52115,20665,2505,23826,4606,0,1705,2659,0,66,0,0,0,0,0,0,0,0,145,0,0,5885,0,205,0,0,1191,0,0,0,45.093,17.88,2.167,20.616,3.985,0,1.475,2.301,0,0.057,0,0,0,0,0,0,0,0,0.125,0,0,5.092,0,0.177,0,0,1.031,0,0,0,66.2681200134847,"Ost"
"13073","Vorpommern-Rügen","223470",191265,121306,119356,55644,16799,2991,25061,4423,0,2275,2837,0,102,0,0,0,0,0,0,0,0,109,0,0,7793,0,271,0,0,1051,0,0,0,46.62,14.075,2.506,20.997,3.706,0,1.906,2.377,0,0.085,0,0,0,0,0,0,0,0,0.091,0,0,6.529,0,0.227,0,0,0.881,0,0,0,63.4229995033069,"Ost"
"13074","Nordwestmecklenburg","155424",129527,84213,83092,33733,17630,1912,17056,3852,0,1429,2086,0,56,0,0,0,0,0,0,0,0,75,0,0,4346,0,159,0,0,758,0,0,0,40.597,21.217,2.301,20.527,4.636,0,1.72,2.51,0,0.067,0,0,0,0,0,0,0,0,0.09,0,0,5.23,0,0.191,0,0,0.912,0,0,0,65.0157882140403,"Ost"
"13075","Vorpommern-Greifswald","237697",200404,127214,125072,55719,17715,2895,25072,4961,0,2761,5879,0,109,0,0,0,0,0,0,0,0,130,0,0,8007,0,293,0,0,1531,0,0,0,44.55,14.164,2.315,20.046,3.967,0,2.208,4.7,0,0.087,0,0,0,0,0,0,0,0,0.104,0,0,6.402,0,0.234,0,0,1.224,0,0,0,63.4787728787849,"Ost"
"13076","Ludwigslust-Parchim","212631",178647,118998,117181,50315,23760,2569,23965,3886,0,1817,3488,0,68,0,0,0,0,0,0,0,0,136,0,0,5971,0,247,0,0,959,0,0,0,42.938,20.276,2.192,20.451,3.316,0,1.551,2.977,0,0.058,0,0,0,0,0,0,0,0,0.116,0,0,5.096,0,0.211,0,0,0.818,0,0,0,66.6106903558414,"Ost"
"14511","Chemnitz","243521",201249,135876,134528,52380,23558,3865,31014,7168,0,3298,3135,0,0,0,0,0,0,0,0,170,0,184,0,0,8138,0,537,0,0,1081,0,0,0,38.936,17.512,2.873,23.054,5.328,0,2.452,2.33,0,0,0,0,0,0,0,0,0.126,0,0.137,0,0,6.049,0,0.399,0,0,0.804,0,0,0,67.5163603297408,"Ost"
"14521","Erzgebirgskreis","349582",302267,211021,207281,95144,26876,7049,40309,5365,0,3892,8214,0,0,0,0,0,0,0,0,225,0,178,0,0,15967,0,807,0,0,3255,0,0,0,45.901,12.966,3.401,19.447,2.588,0,1.878,3.963,0,0,0,0,0,0,0,0,0.109,0,0.086,0,0,7.703,0,0.389,0,0,1.57,0,0,0,69.8127814151065,"Ost"
"14522","Mittelsachsen","312711",268349,186560,183652,83510,24878,6109,37432,6018,0,3841,6593,0,0,0,0,0,0,0,0,260,0,178,0,0,11690,0,785,0,0,2358,0,0,0,45.472,13.546,3.326,20.382,3.277,0,2.091,3.59,0,0,0,0,0,0,0,0,0.142,0,0.097,0,0,6.365,0,0.427,0,0,1.284,0,0,0,69.5214068246947,"Ost"
"14523","Vogtlandkreis","232390",201934,138790,136695,60466,21885,3836,27617,4569,0,2603,4322,0,0,0,0,0,0,0,0,148,0,129,0,0,9095,0,488,0,0,1537,0,0,0,44.234,16.01,2.806,20.203,3.342,0,1.904,3.162,0,0,0,0,0,0,0,0,0.108,0,0.094,0,0,6.653,0,0.357,0,0,1.124,0,0,0,68.7303772519734,"Ost"
"14524","Zwickau","325137",281789,192580,189680,84226,28294,5121,40020,6219,0,3428,5867,0,0,0,0,0,0,0,0,447,0,212,0,0,11973,0,637,0,0,3236,0,0,0,44.404,14.917,2.7,21.099,3.279,0,1.807,3.093,0,0,0,0,0,0,0,0,0.236,0,0.112,0,0,6.312,0,0.336,0,0,1.706,0,0,0,68.3419154047887,"Ost"
"14612","Dresden","536308",430136,318584,314728,121592,46821,9781,58979,28747,0,12863,7418,0,0,0,0,0,0,0,0,787,0,418,0,0,21669,0,736,0,0,4917,0,0,0,38.634,14.877,3.108,18.74,9.134,0,4.087,2.357,0,0,0,0,0,0,0,0,0.25,0,0.133,0,0,6.885,0,0.234,0,0,1.562,0,0,0,74.0658768389533,"Ost"
"14625","Bautzen","306570",262663,183327,179614,82027,22064,5590,34875,5323,0,3840,7331,0,0,0,0,0,0,0,0,272,0,180,0,0,12886,0,1010,0,0,4216,0,0,0,45.668,12.284,3.112,19.417,2.964,0,2.138,4.082,0,0,0,0,0,0,0,0,0.151,0,0.1,0,0,7.174,0,0.562,0,0,2.347,0,0,0,69.7955174501167,"Ost"
"14626","Görlitz","260188",223614,152944,149961,66106,18839,4185,29380,5044,0,3259,6360,0,0,0,0,0,0,0,0,685,0,172,0,0,12331,0,1023,0,0,2577,0,0,0,44.082,12.563,2.791,19.592,3.364,0,2.173,4.241,0,0,0,0,0,0,0,0,0.457,0,0.115,0,0,8.223,0,0.682,0,0,1.718,0,0,0,68.3964331392489,"Ost"
"14627","Meißen","243745",207261,145679,143189,64622,18024,5253,26735,5721,0,3252,5588,0,0,0,0,0,0,0,0,494,0,136,0,0,10195,0,1282,0,0,1887,0,0,0,45.131,12.588,3.669,18.671,3.995,0,2.271,3.903,0,0,0,0,0,0,0,0,0.345,0,0.095,0,0,7.12,0,0.895,0,0,1.318,0,0,0,70.2877048745302,"Ost"
"14628","Sächsische Schweiz-Osterzgebirge","245954",207752,147427,144975,66673,15865,4655,24848,5158,0,2980,7370,0,0,0,0,0,0,0,0,522,0,112,0,0,11417,0,670,0,0,4705,0,0,0,45.989,10.943,3.211,17.14,3.558,0,2.056,5.084,0,0,0,0,0,0,0,0,0.36,0,0.077,0,0,7.875,0,0.462,0,0,3.245,0,0,0,70.9629750856791,"Ost"
"14713","Leipzig","544479",430321,292362,288981,100034,54064,8611,63424,26541,0,10259,5453,0,0,0,0,0,0,0,0,757,0,424,0,0,16096,0,872,0,0,2446,0,0,0,34.616,18.708,2.98,21.947,9.184,0,3.55,1.887,0,0,0,0,0,0,0,0,0.262,0,0.147,0,0,5.57,0,0.302,0,0,0.846,0,0,0,67.9404444589039,"Ost"
"14729","Leipzig","257647",220400,151537,149205,68348,22681,4292,29716,4899,0,2905,4513,0,0,0,0,0,0,0,0,172,0,137,0,0,9562,0,495,0,0,1485,0,0,0,45.808,15.201,2.877,19.916,3.283,0,1.947,3.025,0,0,0,0,0,0,0,0,0.115,0,0.092,0,0,6.409,0,0.332,0,0,0.995,0,0,0,68.755444646098,"Ost"
"14730","Nordsachsen","197042",168695,112071,110163,49473,16970,2912,22696,3144,0,2141,4272,0,0,0,0,0,0,0,0,137,0,104,0,0,6762,0,394,0,0,1158,0,0,0,44.909,15.404,2.643,20.602,2.854,0,1.943,3.878,0,0,0,0,0,0,0,0,0.124,0,0.094,0,0,6.138,0,0.358,0,0,1.051,0,0,0,66.4340970390349,"Ost"
"15001","Dessau-Roßlau","83061",72318,46669,46020,18585,8216,1113,10633,2364,0,884,893,0,0,47,0,0,0,0,0,0,0,56,0,0,2640,0,135,0,0,454,0,0,0,40.385,17.853,2.419,23.105,5.137,0,1.921,1.94,0,0,0.102,0,0,0,0,0,0,0,0.122,0,0,5.737,0,0.293,0,0,0.987,0,0,0,64.533034652507,"Ost"
"15002","Halle","232470",190752,124013,122303,44545,22418,3695,30402,9555,0,3257,1710,0,0,267,0,0,0,0,0,0,0,276,0,0,5006,0,264,0,0,908,0,0,0,36.422,18.33,3.021,24.858,7.813,0,2.663,1.398,0,0,0.218,0,0,0,0,0,0,0,0.226,0,0,4.093,0,0.216,0,0,0.742,0,0,0,65.0126866297601,"Ost"
"15003","Magdeburg","232306",194035,123570,121802,44064,25772,2922,29446,7647,0,3133,1706,0,0,300,0,0,0,0,0,0,0,235,0,0,5229,0,369,0,0,979,0,0,0,36.177,21.159,2.399,24.175,6.278,0,2.572,1.401,0,0,0.246,0,0,0,0,0,0,0,0.193,0,0,4.293,0,0.303,0,0,0.804,0,0,0,63.6843868374262,"Ost"
"15081","Altmarkkreis Salzwedel","86071",73649,46550,45825,19066,8669,1006,11279,1751,0,810,967,0,0,65,0,0,0,0,0,0,0,77,0,0,1708,0,147,0,0,280,0,0,0,41.606,18.918,2.195,24.613,3.821,0,1.768,2.11,0,0,0.142,0,0,0,0,0,0,0,0.168,0,0,3.727,0,0.321,0,0,0.611,0,0,0,63.2052030577469,"Ost"
"15082","Anhalt-Bitterfeld","165076",145333,88149,86608,35921,14507,2158,21732,2307,0,1378,2191,0,0,95,0,0,0,0,0,0,0,202,0,0,4524,0,263,0,0,1330,0,0,0,41.475,16.75,2.492,25.092,2.664,0,1.591,2.53,0,0,0.11,0,0,0,0,0,0,0,0.233,0,0,5.224,0,0.304,0,0,1.536,0,0,0,60.6531207640384,"Ost"
"15083","Börde","172829",148289,91522,89930,39257,17628,2665,18954,2756,0,1628,1989,0,0,151,0,0,0,0,0,0,0,118,0,0,3519,0,298,0,0,967,0,0,0,43.653,19.602,2.963,21.076,3.065,0,1.81,2.212,0,0,0.168,0,0,0,0,0,0,0,0.131,0,0,3.913,0,0.331,0,0,1.075,0,0,0,61.7186709735719,"Ost"
"15084","Burgenlandkreis","184055",159816,98093,96511,41204,15730,2621,22883,3033,0,1623,3266,0,0,156,0,0,0,0,0,0,0,124,0,0,4107,0,379,0,0,1385,0,0,0,42.694,16.299,2.716,23.71,3.143,0,1.682,3.384,0,0,0.162,0,0,0,0,0,0,0,0.128,0,0,4.255,0,0.393,0,0,1.435,0,0,0,61.3787105170947,"Ost"
